Data from: 16/5/18:
A,Celastraceae,Crossopetalum,A,
A,Rubiaceae,Crossopteryx,A,
A,Crossosomataceae,Crossosoma,A,
A,Rutaceae,Crossosperma,A,
A,Passifloraceae,Crossostemma,A,
A,Compositae,Crossostephium,A,
A,Goodeniaceae,Crossostoma,U,
A,Rhizophoraceae,Crossostylis,A,
A,Compositae,Crossothamnus,A,
B,Lejeuneaceae,Crossotolejeunea,A,
A,Goodeniaceae,Crossotoma,A,
A,Amaryllidaceae,Crossyne,A,
A,Leguminosae,Crotalaria,A,
A,Euphorbiaceae,Croton,A,
A,Euphorbiaceae,Crotonogyne,A,
A,Euphorbiaceae,Crotonogynopsis,A,
A,Rutaceae,Crowea,A,
A,Euphorbiaceae,Crozophora,U,
A,Rubiaceae,Crucianella,A,
A,Rubiaceae,Cruciata,A,
A,Boraginaceae,Crucicaryum,A,
A,Brassicaceae,Crucifera,U,
A,Brassicaceae,Crucihimalaya,A,
A,Brassicaceae,Cruciundula,U,
A,Rubiaceae,Cruckshanksia,A,
A,Leguminosae,Cruddasia,A,
A,Leguminosae,Crudia,A,
A,Sapindaceae,Crula,U,
A,Rhamnaceae,Crumenaria,A,
B,Pottiaceae,Crumia,A,
B,Ditrichaceae,Crumuscus,A,
A,Montiaceae,Crunocallis,U,
A,Compositae,Crupina,A,
A,Rubiaceae,Crusea,A,
A,Amaranthaceae,Cruzeta,U,
A,Aizoaceae,Cryophytum,U,
A,Arecaceae,Cryosophila,A,
B,Cryphaeaceae,Cryphaea,A,
B,Fontinalaceae,Cryphaeadelphus,A,
B,Cryphaeaceae,Cryphaeophilum,A,
A,Acanthaceae,Cryphiacanthus,U,
A,Leguminosae,Cryphiantha,U,
B,Cryphaeaceae,Cryphidium,A,
P,Polypodiaceae,Crypsinopsis,A,
P,Polypodiaceae,Crypsinus,A,
A,Poaceae,Crypsis,A,
A,Thymelaeaceae,Cryptadenia,A,
A,Rhamnaceae,Cryptandra,A,
A,Boraginaceae,Cryptantha,A,
A,Convolvulaceae,Cryptanthela,U,
A,Bromeliaceae,Cryptanthus,A,
A,Orchidaceae,Cryptarrhena,A,
A,Penaeaceae,Crypteronia,A,
A,Iridaceae,Cryptobasis,U,
A,Papaveraceae,Cryptocapnos,A,
B,Orthotrichaceae,Cryptocarpon,A,
A,Nyctaginaceae,Cryptocarpus,A,
A,Lauraceae,Cryptocarya,A,
A,Orchidaceae,Cryptocentrum,A,
A,Papaveraceae,Cryptoceras,U,
B,Jungermanniaceae,Cryptochila,A,
A,Orchidaceae,Cryptochilus,A,
A,Poaceae,Cryptochloa,A,
A,Campanulaceae,Cryptocodon,A,
B,Jungermanniaceae,Cryptocolea,A,
B,Jungermanniaceae,Cryptocoleopsis,A,
A,Araceae,Cryptocoryne,A,
B,Dicranaceae,Cryptodicranum,A,
A,Apiaceae,Cryptodiscus,U,
B,Pterobryaceae,Cryptogonium,A,
P,Pteridaceae,Cryptogramma,A,
A,Sapotaceae,Cryptogyne,U,
B,Lejeuneaceae,Cryptogynolejeunea,A,
A,Apocynaceae,Cryptolepis,A,
B,Pterobryaceae,Cryptoleptodon,A,
A,Gesneriaceae,Cryptoloma,U,
G,Cupressaceae,Cryptomeria,A,
B,Aytoniaceae,Cryptomitrium,A,
B,Meteoriaceae,Cryptopapillaria,A,
A,Leguminosae,Cryptophaseolus,U,
A,Ericaceae,Cryptophila,U,
A,Orchidaceae,Cryptophoranthus,U,
A,Acanthaceae,Cryptophragmium,U,
A,Compositae,Cryptopleura,U,
B,Neckeraceae,Cryptopodia,A,
B,Rhizogoniaceae,Cryptopodium,A,
A,Orchidaceae,Cryptopus,A,
A,Orchidaceae,Cryptopylos,A,
A,Leguminosae,Cryptorrhynchus,U,
A,Leguminosae,Cryptosepalum,A,
P,Polypodiaceae,Cryptosorus,U,
A,Brassicaceae,Cryptospora,A,
A,Apocynaceae,Cryptostegia,A,
A,Compositae,Cryptostemma,U,
A,Amaryllidaceae,Cryptostephanus,A,
B,Jungermanniaceae,Cryptostipula,A,
A,Orchidaceae,Cryptostylis,A,
A,Apiaceae,Cryptotaenia,A,
A,Apiaceae,Cryptotaeniopsis,U,
B,Aneuraceae,Cryptothallus,A,
B,Pterobryaceae,Cryptotheca,A,
A,Caprifoliaceae,Cryptothladia,U,
A,Rubiaceae,Csapodya,A,
P,Lygodiaceae,Cteisium,U,
A,Marantaceae,Ctenanthe,A,
A,Primulaceae,Ctenardisia,A,
B,Hypnaceae,Ctenidiadelphus,A,
B,Hypnaceae,Ctenidium,A,
P,Dryopteridaceae,Ctenitis,A,
P,Tectariaceae,Ctenitopsis,A,
B,Hypnaceae,Ctenium,A,
A,Poaceae,Ctenium,A,
A,Moraceae,Ctenocladus,U,
A,Cucurbitaceae,Ctenolepis,A,
A,Ctenolophonaceae,Ctenolophon,A,
A,Leguminosae,Ctenophyllum,A,
A,Cucurbitaceae,Ctenopsis,U,
P,Polypodiaceae,Ctenopterella,A,
P,Polypodiaceae,Ctenopteris,A,
A,Compositae,Cuatrecasanthus,A,
A,Compositae,Cuatrecasasiella,A,
A,Solanaceae,Cuatresia,A,
A,Leguminosae,Cuba,U,
A,Leguminosae,Cubaea,U,
A,Rubiaceae,Cubanola,A,
A,Piperaceae,Cubeba,U,
A,Violaceae,Cubelium,U,
A,Sapindaceae,Cubilia,A,
A,Gesneriaceae,Cubitanthus,A,
A,Compositae,Cuchumatanea,A,
A,Caryophyllaceae,Cucubalus,U,
A,Papaveraceae,Cucularia,U,
A,Vochysiaceae,Cucullaria,U,
A,Cucurbitaceae,Cucumella,A,
A,Cucurbitaceae,Cucumeropsis,A,
A,Cucurbitaceae,Cucumis,A,
A,Cucurbitaceae,Cucurbita,A,
A,Cucurbitaceae,Cucurbitella,A,
A,Moraceae,Cudrania,U,
A,Moraceae,Cudranus,U,
A,Acanthaceae,Cuenotia,A,
A,Celastraceae,Cuervea,A,
A,Orchidaceae,Cuitlauzina,A,
A,Leguminosae,Cujunia,U,
A,Araceae,Culcasia,A,
P,Culcitaceae,Culcita,A,
A,Compositae,Culcitium,A,
A,Leguminosae,Cullen,A,
A,Malvaceae,Cullenia,U,
A,Compositae,Cullumia,A,
A,Leguminosae,Cumaruna,A,
A,Lamiaceae,Cuminia,A,
A,Apiaceae,Cuminum,A,
A,Cactaceae,Cumulopuntia,A,
A,Compositae,Cuniculotinus,A,
A,Lamiaceae,Cunila,A,
G,Cupressaceae,Cunninghamia,A,
A,Cunoniaceae,Cunonia,A,
A,Sapindaceae,Cupania,A,
A,Sapindaceae,Cupaniopsis,A,
A,Leguminosae,Cuparilla,U,
A,Lythraceae,Cuphea,A,
A,Brassicaceae,Cuphonotus,A,
B,Hypnaceae,Cupressina,A,
G,Cupressaceae,Cupressus,A,
A,Compositae,Cupularia,U,
A,Menispermaceae,Curarea,A,
A,Dilleniaceae,Curatella,A,
A,Hypoxidaceae,Curculigo,A,
A,Zingiberaceae,Curcuma,A,
A,Compositae,Curio,A,
A,Myrtaceae,Curitiba,A,
A,Paracryphiaceae,Curraniodendron,U,
A,Gentianaceae,Curtia,A,
A,Curtisiaceae,Curtisia,A,
A,Crassulaceae,Curtogyne,U,
A,Poaceae,Curtopogon,U,
A,Olacaceae,Curupira,A,
A,Sapindaceae,Cururu,U,
B,Neckeraceae,Curvicladium,A,
B,Hookeriaceae,Curviramea,A,
A,Nyctaginaceae,Cuscatlania,A,
A,Convolvulaceae,Cuscuta,A,
A,Apiaceae,Cusickia,U,
A,Brassicaceae,Cusickiella,A,
A,Bignoniaceae,Cuspidaria,A,
B,Entodontaceae,Cuspidaria,A,
B,Jungermanniaceae,Cuspidatula,A,
A,Compositae,Cuspidia,A,
A,Sapindaceae,Cussambium,U,
A,Podostemaceae,Cussetia,A,
A,Rosaceae,Cusso,U,
A,Araliaceae,Cussonia,A,
A,Poaceae,Cutandia,A,
A,Rousseaceae,Cuttsia,A,
A,Rubiaceae,Cuviera,A,
A,Leguminosae,Cyamopsis,A,
A,Orchidaceae,Cyanaeorchis,A,
A,Melastomataceae,Cyanandrium,U,
A,Campanulaceae,Cyananthus,A,
A,Tecophilaeaceae,Cyanastrum,A,
A,Campanulaceae,Cyanea,A,
A,Tecophilaeaceae,Cyanella,A,
A,Orchidaceae,Cyanicula,A,
A,Hydrangeaceae,Cyanitis,U,
A,Iridaceae,Cyanixia,A,
A,Proteaceae,Cyanocarpus,U,
A,Ericaceae,Cyanococcus,U,
A,Lauraceae,Cyanodaphne,U,
B,Geocalycaceae,Cyanolophocolea,A,
A,Rubiaceae,Cyanoneuron,A,
A,Melastomataceae,Cyanophyllum,U,
A,Compositae,Cyanopis,U,
A,Compositae,Cyanopsis,U,
A,Leguminosae,Cyanospermum,U,
A,Lamiaceae,Cyanostegia,A,
A,Leguminosae,Cyanostremma,U,
A,Rutaceae,Cyanothamnus,U,
A,Leguminosae,Cyanothyrsus,U,
A,Commelinaceae,Cyanotis,A,
A,Orchidaceae,Cyanthera,A,
A,Compositae,Cyanthillium,A,
A,Compositae,Cyanus,A,
A,Melastomataceae,Cyathanthera,U,
A,Moraceae,Cyathanthus,U,
P,Cyatheaceae,Cyathea,A,
A,Apocynaceae,Cyathella,U,
P,Cyatheaceae,Cyathidaria,U,
A,Loranthaceae,Cyathiscus,U,
A,Amaranthaceae,Cyathobasis,A,
A,Annonaceae,Cyathocalyx,A,
A,Cyperaceae,Cyathochaeta,A,
A,Compositae,Cyathocline,A,
A,Cyperaceae,Cyathocoma,A,
A,Ericaceae,Cyathodes,A,
B,Targioniaceae,Cyathodium,A,
A,Compositae,Cyathomone,A,
A,Compositae,Cyathopappus,U,
B,Daltoniaceae,Cyathophorella,A,
B,Hookeriaceae,Cyathophorum,A,
A,Ericaceae,Cyathopsis,A,
A,Poaceae,Cyathopus,A,
A,Apiaceae,Cyathoselinum,A,
A,Leguminosae,Cyathostegia,A,
A,Apocynaceae,Cyathostelma,A,
A,Annonaceae,Cyathostemma,A,
A,Myrtaceae,Cyathostemon,A,
B,Hypnaceae,Cyathothecium,A,
A,Amaranthaceae,Cyathula,A,
A,Orchidaceae,Cybebus,A,
A,Primulaceae,Cybianthus,A,
A,Bignoniaceae,Cybistax,A,
G,Cycadaceae,Cycas,A,
A,Acanthaceae,Cyclacanthus,A,
A,Apocynaceae,Cycladenia,A,
A,Primulaceae,Cyclamen,A,
A,Clusiaceae,Cyclandra,U,
A,Cucurbitaceae,Cyclanthera,A,
A,Cucurbitaceae,Cyclantheropsis,A,
A,Cyclanthaceae,Cyclanthus,A,
A,Leguminosae,Cyclas,U,
A,Menispermaceae,Cyclea,A,
A,Fagaceae,Cyclobalanopsis,A,
A,Leguminosae,Cyclocarpa,A,
A,Juglandaceae,Cyclocarya,A,
A,Orobanchaceae,Cyclocheilon,A,
A,Campanulaceae,Cyclocodon,A,
A,Apocynaceae,Cyclocotyla,A,
B,Pilotrichaceae,Cyclodictyon,A,
P,Dryopteridaceae,Cyclodium,A,
A,Apocynaceae,Cyclodon,U,
P,Thelypteridaceae,Cyclogramma,A,
A,Leguminosae,Cyclogyne,U,
B,Lejeuneaceae,Cyclolejeunea,A,
A,Compositae,Cyclolepis,A,
A,Leguminosae,Cyclolobium,A,
A,Amaranthaceae,Cycloloma,A,
P,Lomariopsidaceae,Cyclopeltis,A,
P,Polypodiaceae,Cyclophorus,A,
A,Rubiaceae,Cyclophyllum,A,
A,Leguminosae,Cyclopia,A,
A,Orchidaceae,Cyclopogon,A,
P,Cystopteridaceae,Cyclopteris,U,
A,Brassicaceae,Cycloptychis,U,
A,Apiaceae,Cyclorhiza,A,
P,Thelypteridaceae,Cyclosorus,A,
A,Apiaceae,Cyclospermum,A,
A,Poaceae,Cyclostachya,A,
A,Putranjivaceae,Cyclostemon,U,
A,Solanaceae,Cyclostigma,U,
A,Apiaceae,Cyclotaxis,U,
A,Lamiaceae,Cyclotrichium,A,
A,Chrysobalanaceae,Cycnia,U,
A,Rosaceae,Cycnia,U,
A,Orobanchaceae,Cycniopsis,A,
A,Orobanchaceae,Cycnium,A,
A,Orchidaceae,Cycnoches,A,
A,Juncaginaceae,Cycnogeton,A,
A,Bignoniaceae,Cydista,U,
A,Rosaceae,Cydolus,U,
A,Rosaceae,Cydonia,A,
B,Funariaceae,Cygnicollum,A,
B,Ditrichaceae,Cygniella,A,
A,Rosaceae,Cylactis,A,
A,Rosaceae,Cylastis,U,
B,Orthotrichaceae,Cylicocarpus,A,
A,Lauraceae,Cylicodaphne,U,
A,Leguminosae,Cylicodiscus,A,
A,Caricaceae,Cylicomorpha,A,
A,Oleaceae,Cylindria,U,
A,Campanulaceae,Cylindrocarpa,A,
A,Compositae,Cylindrocline,A,
B,Cephaloziellaceae,Cylindrocolea,A,
A,Leguminosae,Cylindrokelupha,A,
A,Orchidaceae,Cylindrolobus,U,
A,Aizoaceae,Cylindrophyllum,A,
A,Apocynaceae,Cylindropsis,A,
A,Cactaceae,Cylindropuntia,A,
A,Cactaceae,Cylindrorebutia,U,
B,Entodontaceae,Cylindrothecium,A,
A,Leguminosae,Cylista,U,
A,Lamiaceae,Cymaria,A,
A,Brassicaceae,Cymatocarpus,A,
A,Poaceae,Cymbachne,U,
A,Plantaginaceae,Cymbalaria,A,
A,Saxifragaceae,Cymbalariella,U,
A,Orobanchaceae,Cymbaria,A,
A,Leguminosae,Cymbicarpos,U,
A,Orchidaceae,Cymbidiella,A,
A,Orchidaceae,Cymbidium,A,
A,Burmanniaceae,Cymbocarpa,A,
A,Apiaceae,Cymbocarpum,A,
A,Compositae,Cymbolaena,A,
A,Compositae,Cymbonotus,A,
A,Compositae,Cymbopappus,A,
A,Annonaceae,Cymbopetalum,A,
A,Poaceae,Cymbopogon,A,
A,Leguminosae,Cymbosema,A,
A,Cymodoceaceae,Cymodocea,A,
A,Convolvulaceae,Cymonamia,U,
A,Compositae,Cymophora,A,
A,Cyperaceae,Cymophyllus,A,
A,Apiaceae,Cymopterus,A,
A,Apocynaceae,Cynanchum,A,
A,Apiaceae,Cynapium,U,
A,Compositae,Cynara,A,
A,Compositae,Cynaropsis,U,
A,Acanthaceae,Cynarospermum,A,
A,Loranthaceae,Cyne,A,
A,Brassicaceae,Cynocardamum,U,
A,Poaceae,Cynochloris,A,
A,Apocynaceae,Cynoctonum,U,
A,Loganiaceae,Cynoctonum,U,
B,Ditrichaceae,Cynodon,A,
A,Poaceae,Cynodon,A,
B,Dicranaceae,Cynodontiella,A,
B,Dicranaceae,Cynodontium,A,
A,Boraginaceae,Cynoglossopsis,A,
A,Boraginaceae,Cynoglossospermum,U,
A,Boraginaceae,Cynoglossum,A,
A,Boraginaceae,Cynoglottis,A,
A,Apiaceae,Cynomarathrum,U,
A,Leguminosae,Cynometra,A,
A,Cynomoriaceae,Cynomorium,A,
B,Ditrichaceae,Cynontodium,A,
A,Capparaceae,Cynophalla,A,
A,Orchidaceae,Cynorchis,U,
A,Apiaceae,Cynorhiza,U,
A,Orchidaceae,Cynorkis,A,
A,Apiaceae,Cynosciadium,A,
A,Orchidaceae,Cynosorchis,U,
A,Poaceae,Cynosurus,A,
A,Connaraceae,Cynotoxicum,U,
A,Cornaceae,Cynoxylon,U,
A,Iridaceae,Cypella,A,
A,Poaceae,Cyperochloa,A,
A,Orchidaceae,Cyperocymbidium,A,
A,Orchidaceae,Cyperorchis,A,
A,Cyperaceae,Cyperus,A,
A,Acanthaceae,Cyphacanthus,A,
A,Solanaceae,Cyphanthera,A,
A,Campanulaceae,Cyphia,A,
A,Plantaginaceae,Cyphocalyx,U,
A,Brassicaceae,Cyphocardamum,A,
A,Amaranthaceae,Cyphocarpa,A,
A,Campanulaceae,Cyphocarpus,A,
A,Orchidaceae,Cyphochilus,A,
A,Poaceae,Cyphochlaena,A,
A,Arecaceae,Cyphokentia,A,
A,Urticaceae,Cypholophus,A,
A,Orchidaceae,Cypholoron,A,
A,Solanaceae,Cyphomandra,A,
A,Nyctaginaceae,Cyphomeris,A,
A,Arecaceae,Cyphophoenix,A,
A,Boraginaceae,Cyphorima,U,
A,Arecaceae,Cyphosperma,A,
A,Vitaceae,Cyphostemma,A,
A,Zingiberaceae,Cyphostigma,A,
A,Melastomataceae,Cyphotheca,A,
A,Cyperaceae,Cypringlea,A,
A,Apocynaceae,Cyprinia,U,
A,Orchidaceae,Cypripedium,A,
A,Aizoaceae,Cypselea,A,
A,Gyrostemonaceae,Cypselocarpus,A,
B,Cryphaeaceae,Cyptodon,A,
B,Cryphaeaceae,Cyptodontopsis,A,
A,Cyrillaceae,Cyrilla,A,
A,Ixonanthaceae,Cyrillopsis,A,
A,Styracaceae,Cyrta,U,
A,Acanthaceae,Cyrtacanthus,U,
A,Gesneriaceae,Cyrtandra,A,
A,Gesneriaceae,Cyrtandromoea,A,
A,Gesneriaceae,Cyrtandropsis,U,
A,Acanthaceae,Cyrtanthera,U,
A,Amaryllidaceae,Cyrtanthus,A,
A,Rubiaceae,Cyrtanthus,U,
A,Orchidaceae,Cyrtidiorchis,A,
A,Anacardiaceae,Cyrtocarpa,A,
A,Apocynaceae,Cyrtoceras,U,
A,Orchidaceae,Cyrtochiloides,A,
A,Orchidaceae,Cyrtochilum,A,
A,Poaceae,Cyrtochloa,A,
A,Poaceae,Cyrtococcum,A,
A,Compositae,Cyrtocymura,A,
A,Gesneriaceae,Cyrtodeira,U,
P,Dryopteridaceae,Cyrtogonellum,A,
P,Dryopteridaceae,Cyrtogonium,U,
A,Euphorbiaceae,Cyrtogonone,A,
B,Lejeuneaceae,Cyrtolejeunea,A,
A,Leguminosae,Cyrtolobum,U,
P,Dryopteridaceae,Cyrtomidictyum,A,
P,Dryopteridaceae,Cyrtomium,A,
B,Mniaceae,Cyrtomnium,A,
A,Cucurbitaceae,Cyrtonema,U,
A,Orchidaceae,Cyrtopera,U,
P,Polypodiaceae,Cyrtophlebium,U,
B,Pterobryaceae,Cyrtopodendron,A,
A,Orchidaceae,Cyrtopodium,A,
B,Cyrtopodaceae,Cyrtopus,A,
A,Orchidaceae,Cyrtorchis,A,
A,Ranunculaceae,Cyrtorhyncha,A,
A,Orchidaceae,Cyrtosia,A,
A,Araceae,Cyrtosperma,A,
A,Arecaceae,Cyrtostachys,A,
A,Orchidaceae,Cyrtostylis,A,
A,Acanthaceae,Cystacanthus,A,
P,Cystopteridaceae,Cystea,U,
A,Papaveraceae,Cysticapnos,A,
A,Apocynaceae,Cystidianthus,U,
A,Leguminosae,Cystium,A,
P,Cystopteridaceae,Cystoathyrium,A,
P,Woodsiaceae,Cystocarpium,U,
P,Cystodiaceae,Cystodiopteris,U,
B,Lejeuneaceae,Cystolejeunea,A,
P,Cystopteridaceae,Cystopteris,A,
A,Orchidaceae,Cystorchis,A,
A,Apocynaceae,Cystostemma,U,
A,Boraginaceae,Cystostemon,A,
A,Cytinaceae,Cytinus,A,
A,Leguminosae,Cytisanthus,A,
A,Leguminosae,Cytisogenista,A,
A,Leguminosae,Cytisophyllum,A,
A,Leguminosae,Cytisopsis,A,
A,Leguminosae,Cytisus,A,
A,Restionaceae,Cytogonidium,A,
A,Euphorbiaceae,Cyttaranthus,A,
A,Ericaceae,Daboecia,A,
G,Podocarpaceae,Dacrycarpus,A,
G,Podocarpaceae,Dacrydium,A,
A,Burseraceae,Dacryodes,A,
B,Hypnaceae,Dacryophyllum,A,
A,Compositae,Dacryotrichia,A,
A,Chrysobalanaceae,Dactyladenia,A,
A,Apiaceae,Dactylaea,A,
A,Cleomaceae,Dactylaena,A,
A,Orchidaceae,Dactylanthera,A,
A,Balanophoraceae,Dactylanthus,A,
A,Orchidaceae,Dactyleucorchis,U,
A,Cucurbitaceae,Dactyliandra,A,
A,Papaveraceae,Dactylicapnos,A,
A,Loranthaceae,Dactyliophora,A,
A,Melastomataceae,Dactyliota,U,
A,Poaceae,Dactylis,A,
A,Orchidaceae,Dactylitella,U,
A,Orchidaceae,Dactylocamptis,A,
A,Brassicaceae,Dactylocardamum,A,
A,Penaeaceae,Dactylocladus,A,
A,Poaceae,Dactyloctenium,A,
A,Orchidaceae,Dactylodenia,A,
A,Orchidaceae,Dactylodenia,A,
A,Orchidaceae,Dactyloglossum,U,
A,Orchidaceae,Dactyloglossum,A,
A,Orchidaceae,Dactylogymnadenia,A,
A,Saxifragaceae,Dactyloides,U,
B,Lejeuneaceae,Dactylolejeunea,U,
B,Lejeuneaceae,Dactylophorella,A,
A,Polemoniaceae,Dactylophyllum,U,
A,Orchidaceae,Dactylorchis,A,
A,Orchidaceae,Dactylorhiza,A,
A,Orchidaceae,Dactylostalix,A,
A,Apocynaceae,Dactylostelma,A,
A,Poaceae,Dactylus,U,
A,Compositae,Dadia,U,
A,Caryophyllaceae,Dadjoua,U,
A,Apocynaceae,Daemia,U,
A,Arecaceae,Daemonorops,A,
A,Santalaceae,Daenikera,A,
A,Compositae,Dahlia,A,
A,Apiaceae,Dahliaphyllum,A,
A,Leguminosae,Dahlstedtia,A,
A,Orchidaceae,Daiotyla,A,
A,Thymelaeaceae,Dais,A,
A,Gesneriaceae,Dalbergaria,U,
A,Leguminosae,Dalbergia,A,
A,Leguminosae,Dalbergiella,A,
A,Leguminosae,Dalea,A,
A,Euphorbiaceae,Dalechampia,A,
A,Euphorbiaceae,Dalembertia,A,
A,Melastomataceae,Dalenia,U,
A,Leguminosae,Dalhousiea,A,
A,Rosaceae,Dalibarda,U,
A,Poaceae,Dallwatsonia,A,
A,Leguminosae,Dalmatocytisus,U,
A,Staphyleaceae,Dalrympelea,U,
B,Daltoniaceae,Daltonia,A,
A,Podostemaceae,Dalzellia,A,
A,Apocynaceae,Dalzielia,A,
A,Leguminosae,Damapana,A,
A,Alismataceae,Damasonium,A,
A,Lauraceae,Damburneya,U,
A,Rubiaceae,Damnacanthus,A,
A,Compositae,Damnamenia,A,
A,Compositae,Damnxanthodium,A,
A,Goodeniaceae,Dampiera,A,
A,Gesneriaceae,Damrongia,A,
A,Apiaceae,Danaa,U,
A,Asparagaceae,Danae,A,
P,Marattiaceae,Danaea,A,
P,Dryopteridaceae,Danaeopsis,A,
A,Rubiaceae,Danais,A,
A,Melastomataceae,Dancera,U,
A,Asparagaceae,Dandya,A,
A,Acanthaceae,Danguya,A,
A,Orchidaceae,Danhatchia,A,
A,Bignoniaceae,Danielia,U,
A,Bignoniaceae,Daniella,U,
A,Leguminosae,Daniellia,A,
A,Theaceae,Dankia,A,
A,Combretaceae,Dansiea,A,
A,Poaceae,Danthonia,A,
A,Poaceae,Danthoniastrum,U,
A,Poaceae,Danthonidium,A,
A,Poaceae,Danthoniopsis,A,
A,Poaceae,Danthosieglingia,A,
A,Oxalidaceae,Dapania,A,
A,Atherospermataceae,Daphnandra,A,
A,Thymelaeaceae,Daphne,A,
A,Lauraceae,Daphnidium,U,
A,Thymelaeaceae,Daphnimorpha,A,
A,Daphniphyllaceae,Daphniphyllum,A,
A,Anacardiaceae,Daphnitis,U,
A,Thymelaeaceae,Daphnobryon,U,
A,Thymelaeaceae,Daphnopsis,A,
A,Restionaceae,Dapsilanthus,A,
A,Plantaginaceae,Darcya,A,
A,Solanaceae,Darcya,U,
A,Solanaceae,Darcyanthus,A,
P,Aspleniaceae,Darea,A,
A,Proteaceae,Darlingia,A,
A,Sarraceniaceae,Darlingtonia,A,
A,Saxifragaceae,Darmera,A,
A,Myrtaceae,Darwinia,A,
A,Compositae,Darwiniothamnus,A,
A,Rosaceae,Dasiphora,A,
A,Apiaceae,Dasispermum,A,
A,Orobanchaceae,Dasistoma,A,
A,Ochnaceae,Dasouratea,U,
A,Convolvulaceae,Dastylepis,U,
A,Compositae,Dasyandantha,A,
A,Compositae,Dasyanthina,A,
A,Amaranthaceae,Dasycalyx,U,
A,Anacardiaceae,Dasycarya,U,
A,Compositae,Dasycondylus,A,
A,Gesneriaceae,Dasydesmus,U,
P,Polypodiaceae,Dasygrammitis,U,
A,Achariaceae,Dasylepis,A,
A,Asparagaceae,Dasylirion,A,
A,Apiaceae,Dasyloma,U,
A,Annonaceae,Dasymaschalon,A,
B,Orthotrichaceae,Dasymitrium,A,
A,Elaeocarpaceae,Dasynema,U,
A,Boraginaceae,Dasynotus,A,
A,Achariaceae,Dasypetalum,U,
A,Compositae,Dasyphyllum,A,
A,Dasypogonaceae,Dasypogon,A,
A,Poaceae,Dasypyrum,A,
A,Amaranthaceae,Dasysphaera,A,
A,Gentianaceae,Dasystephana,U,
A,Orobanchaceae,Dasystoma,U,
A,Acanthaceae,Dasytropis,A,
A,Datiscaceae,Datisca,A,
A,Solanaceae,Datura,A,
A,Leguminosae,Daubentonia,A,
A,Asparagaceae,Daubenya,A,
A,Apiaceae,Daucophyllum,U,
A,Apiaceae,Daucosma,A,
A,Apiaceae,Daucus,A,
A,Lamiaceae,Dauphinea,A,
A,Compositae,Dauresia,A,
P,Davalliaceae,Davallia,A,
P,Davalliaceae,Davallodes,A,
A,Compositae,Daveaua,A,
A,Convolvulaceae,Davenportia,U,
A,Cornaceae,Davidia,A,
A,Poaceae,Davidsea,A,
A,Cunoniaceae,Davidsonia,A,
A,Leguminosae,Daviesia,A,
A,Dilleniaceae,Davilla,A,
A,Melastomataceae,Davya,U,
B,Polytrichaceae,Dawsonia,A,
A,Gesneriaceae,Dayaoshania,A,
A,Polemoniaceae,Dayia,A,
A,Cactaceae,Deamia,U,
A,Apiaceae,Deanea,U,
A,Urticaceae,Debregeasia,A,
A,Apocynaceae,Decabelone,U,
A,Apocynaceae,Decaceras,U,
A,Compositae,Decachaeta,A,
A,Rutaceae,Decagonocarpus,A,
A,Lardizabalaceae,Decaisnea,A,
A,Loranthaceae,Decaisnina,A,
A,Apocynaceae,Decalepis,A,
A,Passifloraceae,Decaloba,U,
A,Convolvulaceae,Decalobanthus,U,
A,Apocynaceae,Decanema,A,
A,Apocynaceae,Decanemopsis,U,
A,Compositae,Decaneuropsis,A,
A,Compositae,Decaneurum,A,
A,Clusiaceae,Decaphalangium,A,
A,Brassicaceae,Decaptera,A,
A,Didiereaceae,Decarya,A,
A,Monimiaceae,Decarydendron,A,
A,Poaceae,Decaryella,A,
A,Poaceae,Decaryochloa,A,
A,Malvaceae,Decaschistia,A,
A,Myrtaceae,Decaspermum,A,
A,Apocynaceae,Decastelma,A,
A,Compositae,Decastylocarpus,A,
A,Ericaceae,Decatoca,A,
A,Rutaceae,Decatropis,A,
A,Compositae,Decazesia,A,
A,Rutaceae,Decazyx,A,
A,Rubiaceae,Deccania,A,
A,Boraginaceae,Decemium,U,
A,Orchidaceae,Deceptor,A,
A,Arecaceae,Deckenia,A,
A,Arecaceae,Deckeria,U,
A,Rubiaceae,Declieuxia,A,
A,Lythraceae,Decodon,A,
A,Rhamnaceae,Decorima,U,
A,Leguminosae,Decorsea,A,
A,Violaceae,Decorsella,A,
A,Hydrangeaceae,Decumaria,A,
A,Paracryphiaceae,Dedea,U,
A,Polygonaceae,Dedeckera,A,
A,Amaranthaceae,Deeringia,A,
A,Annonaceae,Deeringothamnus,A,
A,Degeneriaceae,Degeneria,A,
A,Brassicaceae,Degenia,A,
A,Orchidaceae,Degranvillea,A,
A,Leguminosae,Deguelia,A,
A,Lauraceae,Dehaasia,A,
A,Primulaceae,Deherainia,A,
A,Gentianaceae,Deianira,A,
A,Passifloraceae,Deidamia,A,
A,Aizoaceae,Deilanthe,A,
A,Brassicaceae,Deilosma,U,
A,Compositae,Deinandra,A,
A,Hydrangeaceae,Deinanthe,A,
A,Sapindaceae,Deinbollia,A,
A,Gesneriaceae,Deinocheilos,A,
A,Plantaginaceae,Deinostema,A,
A,Gesneriaceae,Deinostigma,A,
A,Orchidaceae,Deiregyne,A,
A,Cactaceae,Delaetia,U,
A,Compositae,Delairea,A,
A,Compositae,Delamerea,A,
A,Myodocarpaceae,Delarbrea,A,
